passive_sentence,active_sentence,passive_x_coord,passive_y_coord,active_x_coord,active_y_coord
" The inanimate victim was borne along by the vigorous arms which supported her, and which she did not seem in the least to burden.","  the vigorous arms which supported her bore along The inanimate victim , and which she did not seem in the least to burden . ",0.20129550896531523,0.030308620351441336,0.19729082606525905,0.03206216106716332
 Passepartout was enraged beyond expression by the unpropitious weather.,  the unpropitious weather enraged beyond expression Passepartout . ,-0.04112339872135599,0.0821461510262113,-0.03795368191353913,0.0832532337758698
"Opium is smoked everywhere, at all times, by men and women, in the Celestial Empire; and, once accustomed to it, the victims cannot dispense with it, except by suffering horrible bodily contortions and agonies.","men and women smoke everywhere , at all times , Opium , in the Celestial Empire ; and , once accustomed to it , the victims can not dispense with it , except by suffering horrible bodily contortions and agonies . ",-0.008049065644040433,0.08569257225323387,-0.0008115893096406028,0.08510042596345682
On the 28th of last September a robbery of fifty-five thousand pounds was committed at the Bank of England by a person whose description was fortunately secured.,On the 28th of last September a person whose description was fortunately secured committed at the Bank of England a robbery of fifty - five thousand pounds . ,0.08764923652082048,0.026120614183126743,0.09042215077471441,0.038284586756800645
" Before three o’clock the large shed was invaded by the spectators, comprising Europeans and natives, Chinese and Japanese, men, women and children, who precipitated themselves upon the narrow benches and into the boxes opposite the stage.","  Before three o’clock the spectators invaded the large shed , comprising Europeans and natives , Chinese and Japanese , men , women and children , who precipitated themselves upon the narrow benches and into the boxes opposite the stage . ",0.0673256605059935,0.02445596821779655,0.08633248495216964,0.01741054893603376
"The signals made by the “Tankadere” had been seen by the captain of the Yokohama steamer, who, espying the flag at half-mast, had directed his course towards the little craft.","the captain of the Yokohama steamer , who , espying the flag at half - mast , had directed his course towards the little craft had seen The signals made by the “ Tankadere ” . ",0.058968678668949316,0.0413112706334605,0.06682224645504775,0.04733739490725436
" The ground floor of the hotel was occupied by a large bar, a sort of restaurant freely open to all passers-by, who might partake of dried beef, oyster soup, biscuits, and cheese, without taking out their purses.","  a large bar , a sort of restaurant freely open to all passers - by , who might partake of dried beef , oyster soup , biscuits , and cheese , without taking out their purses occupied The ground floor of the hotel . ",0.0468070515096265,-0.07364034503734768,0.04677555171973112,-0.07632195753647439
" The Pacific Railroad is joined by several branches in Iowa, Kansas, Colorado, and Oregon.","  several branches in Iowa , Kansas , Colorado , and Oregon join The Pacific Railroad . ",-0.008363324022487108,0.020383029201427767,-0.006653333654660958,0.05144616853147438
"The backs of the seats were thrown back, bedsteads carefully packed were rolled out by an ingenious system, berths were suddenly improvised, and each traveller had soon at his disposition a comfortable bed, protected from curious eyes by thick curtains.","The backs of the seats were thrown back , an ingenious system rolled out bedsteads carefully packed , berths were suddenly improvised , and each traveller had soon at his disposition a comfortable bed , protected from curious eyes by thick curtains . ",-0.035992928020698464,0.009724843584964362,-0.08873681883136215,0.008631734878006577
" Then, emphasising his words with his loud voice and frequent gestures, he related the history of the Mormons from Biblical times: how that, in Israel, a Mormon prophet of the tribe of Joseph published the annals of the new religion, and bequeathed them to his son Mormon; how, many centuries later, a translation of this precious book, which was written in Egyptian, was made by Joseph Smith, junior, a Vermont farmer, who revealed himself as a mystical prophet in 1825; and how, in short, the celestial messenger appeared to him in an illuminated forest, and gave him the annals of the Lord.","  Then , emphasising his words with his loud voice and frequent gestures , he related the history of the Mormons from Biblical times : how that , in Israel , a Mormon prophet of the tribe of Joseph published the annals of the new religion , and bequeathed them to his son Mormon ; how , many centuries later , Joseph Smith , junior , a Vermont farmer , who revealed himself as a mystical prophet in 1825 made a translation of this precious book , which was written in Egyptian , ; and how , in short , the celestial messenger appeared to he in an illuminated forest , and gave him the annals of the Lord . ",0.10300339522110905,0.06112062149363084,0.09642270435879963,0.07429921455646463
"The whole northern and eastern horizon was bounded by the immense semi-circular curtain which is formed by the southern portion of the Rocky Mountains, the highest being Laramie Peak.","the immense semi - circular curtain which is formed by the southern portion of the Rocky Mountains , the highest being Laramie Peak bounded The whole northern and eastern horizon . ",-0.043407974536472396,-0.034416853675120235,-0.03588921790922588,-0.022052323306943157
The creek is swelled by the rains.,the rains swell The creek . ,0.037962118710949996,0.020625567068490162,0.038223736796263,0.02727442786554681
"The last car was only occupied by a dozen passengers, whom the conductor politely asked if they would not be so kind as to leave it vacant for a few moments, as two gentlemen had an affair of honour to settle.","a dozen passengers , whom the conductor politely asked if they would not be so kind as to leave it vacant for a few moments only occupied The last car , as two gentlemen had an affair of honour to settle . ",-0.05218608747572992,-0.10308388289774481,-0.0624718534750304,-0.09026881048344297
"Omaha is connected with Chicago by the Chicago and Rock Island Railroad, which runs directly east, and passes fifty stations.","the Chicago and Rock Island Railroad , which runs directly east , connects with Chicago Omaha and passes fifty stations . ",-0.08416585162784053,-0.0788563093053401,-0.09412190670689465,-0.07499530877400915
"These mails are carried to Dublin by express trains always held in readiness to start; from Dublin they are sent on to Liverpool by the most rapid boats, and thus gain twelve hours on the Atlantic steamers.","These mails are carried to Dublin by express trains always held in readiness to start ; from Dublin the most rapid boats send on to Liverpool them , and thus gain twelve hours on the Atlantic steamers . ",-0.04311009429566276,-0.00869643325921739,-0.04936455134765419,0.045293899563392685
“Mr. Fogg is influenced by no one.,“ no one influences Mr. Fogg . ,-0.0223165005898713,0.011712647848500816,-0.024181358729155434,0.027468975930477327
" You see, America was occupied a billion years and more, by Injuns and Aztecs, and that sort of folks, before a white man ever set his foot in it.","  You see , Injuns and Aztecs occupied a billion years and more , America , and that sort of folks , before a white man ever set his foot in it . ",0.02358931273718118,-0.025624429149963567,-0.021153215110951442,0.043411773178777834
The study of the text should always be supplemented by a series of practical experiments.,a series of practical experiments always should supplement The study of the text . ,-0.03733304869065792,0.03724906657149393,-0.04262760320394708,0.11589671487698272
"All of the various complex substances found in nature can be reduced by chemical analysis to about 70 elements, which cannot be further divided.","chemical analysis can reduce All of the various complex substances found in nature to about 70 elements , which can not be further divided . ",-0.06301705491407776,-0.04511346785325971,-0.06510086300937078,-0.03673020814466182
"They are built up from the elements by plants, and are called organic.","plants build up from the elements them , and are called organic . ",0.0027285339810837975,0.031782785279368536,0.027526079933111798,0.06914672551475799
" Cells are produced only from cells by a process of self-division, consisting of a cleavage of the whole cell into parts, each of which becomes a separate and independent organism.","  a process of self - division produce only from cells Cells , consisting of a cleavage of the whole cell into parts , each of which becomes a separate and independent organism . ",-0.0335814929425125,-0.0077624772611433555,-0.019643918892367027,0.03402173952875137
"In the blood the cells are swept along by the current, but the white corpuscles, seem able to make their way actively through the tissues, as if guided by some sort of instinct.","In the blood the current sweeps along the cells , but the white corpuscles , seem able to make their way actively through the tissues , as if guided by some sort of instinct . ",0.016034579765218653,-0.03933373129476608,0.022698124009815128,-0.05976715095570229
These are united by a very small amount of a cement substance which belongs to the proteid class of material.,a very small amount of a cement substance which belongs to the proteid class of material unites These . ,-0.05943447359991362,-0.006352196532222448,-0.06423797635549186,0.015094030209190232
" The ciliated epithelium is marked by the presence of very fine hair-like processes called cilia, which develop from the free end of the cell and exhibit a rapid whip-like movement as long as the cell is alive.","  the presence of very fine hair - like processes called cilia , which develop from the free end of the cell and exhibit a rapid whip - like movement as long as the cell is alive marks The ciliated epithelium . ",0.008149421353554195,0.19170603415763005,0.007625330292028791,0.1574459676148372
In other canals a similar office is filled by this kind of epithelium.,In other canals this kind of epithelium fills a similar office . ,-0.0007678658326657683,-0.0159894102575358,0.01641255367523541,0.0037137999700297
In other cases the matrix is almost replaced by white fibrous tissue.,In other cases white fibrous tissue almost replaces the matrix . ,0.03613484580673907,0.06816718198589,0.06124769743269998,0.02527596445957732
 The more detailed study of the body may now be begun by a description of the skeleton or framework which supports the soft parts.,  a description of the skeleton or framework which supports the soft parts now may begin The more detailed study of the body . ,0.04127969361208346,0.02577348808522338,0.050587740090417194,0.03674066038245448
"In life they are richly supplied with blood from the nutrient artery and from the periosteum, by an endless network of nourishing canals throughout their whole structure.","In life an endless network of nourishing canals throughout their whole structure richly supplies with blood from the nutrient artery and from the periosteum , them . ",-0.03953541666266556,-0.009719451374832497,-0.03865569433609612,-0.0037165583641214535
"They are bounded anteriorly by the frontal bone, posteriorly by the occipital, and laterally by the temporal and sphenoid bones.","the frontal bone , posteriorly by the occipital bounds anteriorly them , and laterally by the temporal and sphenoid bones . ",-0.047511182930570287,0.06256297649680083,-0.0527736391451888,0.04337409214123166
"It is a broad, curved bone, and rests on the topmost vertebra (atlas) of the backbone; its lower part is pierced by a large oval opening called the _foramen magnum_, through which the spinal cord passes from the brain (Fig. 15).","It is a broad , curved bone , and rests on the topmost vertebra ( atlas ) of the backbone ; a large oval opening called the _ foramen magnum _ , through which the spinal cord passes from the brain ( Fig . 15 pierces its lower part ) . ",-0.004092436642656894,0.014551858007556182,-0.00313823968831908,0.052051679163862954
"These two cavities are separated by a movable, muscular partition called the diaphragm, or midriff (Figs. 9 and 49).","a movable , muscular partition called the diaphragm , or midriff ( Figs . 9 and 49 ) separates These two cavities . ",1.0628877031342021e-05,0.00692510487815878,-0.007292136073367636,0.02831069005496487
The most striking features of the spinal column may be illustrated by this simple apparatus.,this simple apparatus may illustrate The most striking features of the spinal column . ,-0.009336356291830354,0.10993002581913511,-0.017926331553163893,0.0916754855201489
"It is held in its place against the front inner surface of the atlas by a band of strong ligaments, which also prevents it from pressing on the delicate spinal cord.","a band of strong ligaments , which also prevents it from pressing on the delicate spinal cord holds in its place against the front inner surface of the atlas It . ",0.052549489586782294,0.08301134763289178,0.047582783112415,0.08179385939312787
"The lowest two pairs of false ribs, are not joined even by cartilages, but are quite free in front, and for this reason are called _floating_ ribs.","even cartilages not join The lowest two pairs of false ribs , , but are quite free in front , and for this reason are called _ floating _ ribs . ",0.03857687799741094,-0.018712798346190634,0.06365387621468904,0.023477670441637562
"The shoulder-blade is attached to the trunk chiefly by muscles, and is capable of extensive motion.","muscles attach to the trunk chiefly The shoulder - blade , and is capable of extensive motion . ",0.013796768533417514,0.008907250705492418,0.04050253727892951,0.014463142213984242
This bone is often broken by falls upon the shoulder or arm.,falls upon the shoulder or arm often break This bone . ,-0.0637769648608945,0.03977177874361125,-0.04606603725369457,0.004597297105274706
It is connected with the humerus by a hinge joint at the elbow.,a hinge joint at the elbow connects with the humerus It . ,-0.031836265808324236,-0.016883582040979308,-0.012613004495069049,-0.009209515027454295
These bones are united by strong but flexible ligaments.,strong but flexible ligaments unite These bones . ,-0.0071503144270296005,0.06471022651860073,-0.021563218708906387,0.09087502603530713
"The former is supported behind by the os calcis, and in front by the ends of the metatarsal bones.","the os calcis support behind The former , and in front by the ends of the metatarsal bones . ",0.012948870447473549,0.017682605396875804,-0.000900307124080629,0.04847552271273049
"The bones of the foot are kept in place by powerful ligaments, combining great strength with elasticity.","powerful ligaments keep in place The bones of the foot , combining great strength with elasticity . ",-0.021674149479759874,0.09914274851518548,-0.02956832553432806,0.11538609981390513
"The various bones of the skeleton are connected together at different parts of their surfaces by joints, or articulations.","joints , or articulations connect together at different parts of their surfaces The various bones of the skeleton . ",0.0377513792641089,0.04334417100246115,0.04004195487129035,0.07868266735891069
Thus the hip joint is so completely surrounded by ligaments as to be air-tight; and the union is very strong.,Thus ligaments so completely surround the hip joint as to be air - tight ; and the union is very strong . ,0.03822216676715553,-0.023037330330396007,0.018569921531384016,-0.013572850362457946
"It is difficult, for instance, to separate the two bones in a shoulder or leg of mutton, they are so firmly held together by tough ligaments.","It is difficult , for instance , to separate the two bones in a shoulder or leg of mutton , tough ligaments so firmly hold together them . ",0.10260499864946176,0.045443775566054306,0.11597297049295044,0.03578116582708915
"The wrist end of the radius, for instance, is often torn off by force exerted on its ligaments without their rupture.","force exerted on its ligaments without their rupture , for instance , often tears off The wrist end of the radius . ",-0.004868583469462442,0.11344806193118073,-0.046041745942332624,0.16120369856617267
"Thus, the bones of the skull are dovetailed by joints called sutures, which are immovable.","Thus , joints called sutures , which are immovable dovetail the bones of the skull . ",-0.03744718330241645,0.1319222973301465,-0.031130297737295323,0.13434947088841304
" The complicated organ of hearing is protected by a winding series of minute apartments, in the rock-like portion of the temporal bone.","  a winding series of minute apartments protect The complicated organ of hearing , in the rock - like portion of the temporal bone . ",0.040396424338370054,0.1413770442082326,0.012185011699422158,0.16799457821463176
Great care must be exercised by teachers that children do not form the habit of taking injurious positions at school.,teachers that children do not form the habit of taking injurious positions at school must exercise Great care . ,0.016050298940626213,0.11026440372158086,0.010628825789240279,0.10556035521943419
"If the seats are too low there will result an undue strain on the shoulder and the backbone; if too high, the feet have no proper support, the thighs may be bent by the weight of the feet and legs, and there is a prolonged strain on the hips and back.","If the seats are too low there will result an undue strain on the shoulder and the backbone ; if too high , the feet have no proper support , the weight of the feet and legs may bend the thighs , and there is a prolonged strain on the hips and back . ",-0.11629781055836932,0.022084188498730804,-0.07030247986199648,0.040520285572770424
" Fractures may be caused by direct violence, as when a bone is broken at a certain point by some powerful force, as a blow from a baseball bat or a fall from a horse.","  direct violence may cause Fractures , as when a bone is broken at a certain point by some powerful force , as a blow from a baseball bat or a fall from a horse . ",-0.09396106883636027,0.06188715870768853,-0.07397571009102666,0.06137258731462808
"Again, a bone may be broken by indirect violence, as when a person being about to fall, throws out his hand to save himself.","Again , indirect violence may break a bone , as when a person being about to fall , throws out his hand to save himself . ",0.01992371657538227,0.06029389451319739,0.02740274256393275,0.08573077353718625
All motion of our bodies is produced by means of muscles.,means of muscles produce All motion of our bodies . ,-0.001705799300872262,0.04138196053771711,0.011578555773981668,0.043686649378508594
"Not only the limbs are moved by them, but even the movements of the stomach and of the heart are controlled by muscles.","they move Not only the limbs , but even the movements of the stomach and of the heart are controlled by muscles . ",-0.0086499071696328,0.05611862841121667,-0.01659164868361914,0.10311771918219753
They are usually stimulated by nervous action.,nervous action usually stimulates them . ,0.001679931066827435,0.06474815339648146,0.000230645366821252,0.10078029277905147
This is supplied by sheaths which form a double lining around the tendons.,sheaths which form a double lining around the tendons supply This . ,-0.00391520314571377,0.10801258659190806,0.009071586151376173,0.1373998149484177
" The head is kept balanced on the neck partly by the central position of the joint between the atlas and axis, and partly by means of strong muscles.","  partly means of strong muscles keep balanced on the neck partly by the central position of the joint between the atlas and axis , and The head . ",0.016092813754783154,0.12233246478814769,0.006029601170280945,0.1673150950488087
"The arm is raised from the side by a large triangular muscle on the shoulder, the deltoid, so called from its resemblance to the Greek letter delta, Δ.","a large triangular muscle on the shoulder raises from the side The arm the deltoid , so called from its resemblance to the Greek letter delta , Δ. , ",-0.06525907240225412,0.10205217700676461,-0.0769050531258975,0.0643172412313748
"It is followed by a rapid reduction of power that more than outweighs the momentary gain, while the quality of the work is decidedly impaired from the time the alcohol is taken.","a rapid reduction of power that more than outweighs the momentary gain , while the quality of the work is decidedly impaired from the time the alcohol is taken follows It . ",-0.027790366226762106,0.08436445773639492,-0.018393844235171486,0.09427996646267184
"These organs are encroached upon by globules of fat (a hydrocarbon), which, while very good in their proper place and quantity, become a source of disorder and even of death when they abnormally invade vital structures.","globules of fat ( a hydrocarbon ) encroach upon These organs , which , while very good in their proper place and quantity , become a source of disorder and even of death when they abnormally invade vital structures . ",-0.08013157559726249,0.12488414420465016,-0.07930562127449971,0.11620940019642448
" This is proved by the microscope, which plainly shows the condition mentioned, and the difference between the healthy tissues and those thus diseased.","  the microscope , which plainly shows the condition mentioned proves This , and the difference between the healthy tissues and those thus diseased . ",-0.1677208940304973,0.02758621223496079,-0.11932031670539082,0.03926620575028476
"In our own mind, the conviction is established, by the experience and observation of a life, that the regular routine employment of alcoholic stimulants by man in health is never, under any circumstances, useful.","In our own mind , the experience and observation of a life establishes , the conviction , that the regular routine employment of alcoholic stimulants by man in health is never , under any circumstances , useful . ",-0.04421801393060304,0.1302132127549657,-0.054276880184664124,0.11676182632483956
 These ceaseless processes are greatly modified by the activity of the bodily functions.,  the activity of the bodily functions greatly modifies These ceaseless processes . ,0.0809255703766718,0.02261195457750351,0.08684535791544065,0.014413822017740207
"To a certain extent, each must be guided by his own judgment.","To a certain extent , his own judgment must guide each . ",0.02741908460394683,0.02401529617163014,0.012518799196727999,0.00554838868243719
"It is found by experience that pupils are not only quick to learn, but look forward eagerly to the physical exercises as an interesting change from the routine of school life.","experience finds It that pupils are not only quick to learn , but look forward eagerly to the physical exercises as an interesting change from the routine of school life . ",0.018788346086787255,0.14773272999933004,0.03727520799088248,0.12422370206927946
Gelatine is obtained from the animal parts of bones and connective tissue by prolonged boiling.,prolonged boiling obtains from the animal parts of bones and connective tissue Gelatine . ,-0.022184276599399214,0.03814220122364632,-0.009126062087149781,0.107741115685689
" About 200 grains of common salt are required daily by an adult, but a large proportion of this is in our food.","  an adult requires daily About 200 grains of common salt , but a large proportion of this is in our food . ",0.004611516819010397,-0.0024967976826250106,0.021112705483165396,-0.01839687945526579
This action is hastened by heating.,heating hastens This action . ,-0.031045252610844294,0.1613845806645187,-0.01702621210581066,0.1569604390770418
The lactose is converted into lactic acid by means of a special ferment.,means of a special ferment convert into lactic acid The lactose . ,0.02537162626533131,0.011512326251773106,0.03161795998908119,0.05636300716150154
The ultimate cells which form the tissues are constantly being bathed by the myriads of minute blood-vessels which bring to the cells the raw material needed for their continued renewal.,the myriads of minute blood - vessels which bring to the cells the raw material needed for their continued renewal constantly are bathing The ultimate cells which form the tissues . ,0.01891226812365398,-0.024355219573254042,-0.00012237159061327663,0.020711092506840285
"While the food is thus being crushed, it is moved to and fro by the varied movements of the tongue, that every part of it may be acted upon by the teeth.","While the food is thus being crushed , the varied movements of the tongue move to and fro it , that every part of it may be acted upon by the teeth . ",0.09452125790977003,0.034642428840086115,0.11585535997216229,-0.005906285406466589
The teeth are attached to the upper and lower maxillary bones by roots which sink into the sockets of the jaws.,roots which sink into the sockets of the jaws attach to the upper and lower maxillary bones The teeth . ,0.01877109456767055,0.07884704648971433,0.006623492788351519,0.07256308764289465
The root is held in its socket by a dense fibrous membrane which surrounds the cement as the periosteum does bone.,a dense fibrous membrane which surrounds the cement as the periosteum does bone holds in its socket The root . ,-0.0411678409341072,0.08575111693530174,-0.01740146342255717,0.06224239992243412
"  The crown of the tooth is not covered by cement, but by the hard enamel, which forms a strong protection for the exposed part.","   cement not covers The crown of the tooth , but by the hard enamel , which forms a strong protection for the exposed part . ",-0.030229265609234158,0.041158898049324835,-0.05285050968948191,0.062452082990039993
 The activity of the salivary glands is largely regulated by their abundant supply of nerves.,  their abundant supply of nerves largely regulates The activity of the salivary glands . ,-0.003311073696683677,-0.04078058407962431,-0.013585434205486777,-0.01780985271602724
"The flow of saliva may be checked by nervous influences, as sudden terror and undue anxiety.","nervous influences , may check The flow of saliva as sudden terror and undue anxiety . ",0.001245772565607003,0.1049097343152358,0.00790841041416545,0.10495235995164576
This is done by the ferment ptyalin     contained in saliva.,the ferment ptyalin      contained in saliva does This . ,0.04954669539139278,0.06513050558430285,0.04933657135659668,0.12237744418649947
"The walls of the stomach are formed by four coats, known successively from without as serous, muscular, sub-mucous, and mucous.","four coats , known successively from without as serous , muscular , sub - mucous , and mucous form The walls of the stomach . ",0.010008295560069838,0.09427590018665487,-0.00775923499759553,0.1019799616048031
 The cells of the gastric glands are thrown into a state of greater activity by the increased quantity of blood supply.,  the increased quantity of blood supply throws into a state of greater activity The cells of the gastric glands . ,0.076065891051254,-0.02671572714922303,0.08151680302942033,-0.022065500201931862
"The action of the juice is aided by the heat of the parts, a temperature of about 99° Fahrenheit.","the heat of the parts , a temperature of about 99 ° Fahrenheit aids The action of the juice . ",-0.037638204294615736,0.0005428039948932783,-0.033217308012674196,0.013499725003733419
"This opening is guarded by the folds of the membrane forming the ileo-cæcal valve, which permits the passage of material from the small to the large intestine, but prevents its backward movement.","the folds of the membrane forming the ileo - cæcal valve , which permits the passage of material from the small to the large intestine guard This opening , but prevents its backward movement . ",0.009800011966477194,0.0024435052401400115,0.005933100442547729,-0.01216903420734131
"It is held in its place by five ligaments, four of which are formed by double folds of the peritoneum.","five ligaments , four of which are formed by double folds of the peritoneum hold in its place It . ",0.03519680588077883,-0.0008080143523237111,0.04815581359305784,0.02992534288702911
"Thus the bile, prepared in the depths of the liver by the liver cells, is carried away by the bile ducts, and may pass directly into the intestines to mix with the food.","Thus the bile ducts carry away the bile , prepared in the depths of the liver by the liver cells , , and may pass directly into the intestines to mix with the food . ",-0.05448580406496345,0.036539850640543485,-0.03998435255840607,0.05995799420777139
"The work is done by the arterial blood brought to it by a great branch direct from the aorta, known as the hepatic artery, minute branches of which in the form of capillaries, spread themselves around the hepatic lobules.","the arterial blood brought to it by a great branch direct from the aorta , known as the hepatic artery , minute branches of which in the form of capillaries does The work , spread themselves around the hepatic lobules . ",-0.04012184230168968,-0.02354588068346455,-0.02371884612435788,-0.019774196994482143
" After the blood has been robbed of its bile-making materials, it is collected by the veinlets that surround the lobules, and finds its way with other venous blood into the hepatic vein.","  After the blood has been robbed of its bile - making materials , the veinlets that surround the lobules collect it , and finds its way with other venous blood into the hepatic vein . ",-0.008153598017538104,0.0013940970732153057,-0.0008464281948447547,0.022644081520174893
The chyle is propelled along the intestine by the worm-like contractions of its muscular walls.,the worm - like contractions of its muscular walls propel along the intestine The chyle . ,-0.0613429369863122,0.00702319577151484,-0.05919085548878356,0.011652210915121227
"In fact, the greatest part of absorption is accomplished by the small intestines.","In fact , the small intestines accomplish the greatest part of absorption . ",-0.05678596567461856,0.17347838300419072,-0.055634769944868004,0.17835066826456053
 The intestines are suspended to the posterior wall of the abdomen by a double fold of peritoneum called the mesentery.,  a double fold of peritoneum called the mesentery suspends to the posterior wall of the abdomen The intestines . ,-0.05889310225648599,0.03008397806195979,-0.03585738601532602,0.05511271918821027
The various physical processes by which the products of digestion are transferred from the digestive canal to the blood may be illustrated in a general way by the following simple experiments.,the following simple experiments may illustrate in a general way The various physical processes by which the products of digestion are transferred from the digestive canal to the blood . ,0.09756289383168229,0.06235130798689322,0.10205511906583598,0.07102893230382534
"The excess of food is not properly acted upon by the digestive juices, and is liable to undergo fermentation, and thus to become a source of irritation to the stomach and the intestines.","the digestive juices not properly act upon The excess of food , and is liable to undergo fermentation , and thus to become a source of irritation to the stomach and the intestines . ",0.020616838370941665,0.07397545116974934,0.015102277221582382,0.07091780070128786
"If imperfectly chewed, it is not readily acted upon by the gastric juice, and often undergoes fermentative changes which result in sour stomach, gastric pain, and other digestive disturbance.","If imperfectly chewed , the gastric juice not readily acts upon it , and often undergoes fermentative changes which result in sour stomach , gastric pain , and other digestive disturbance . ",0.01310346957789965,0.0458420284565114,0.016485800669528868,0.052733346095626216
"The process of gastric digestion was studied many years ago by Dr. Beaumont and others, in the remarkable case of Alexis St. Martin, a French-Canadian, who met with a gun-shot wound which left a permanent opening into his stomach, guarded by a little valve of mucous membrane.","Dr. Beaumont and others studied many years ago The process of gastric digestion , in the remarkable case of Alexis St. Martin , a French - Canadian , who met with a gun - shot wound which left a permanent opening into his stomach , guarded by a little valve of mucous membrane . ",0.02563083225721669,-0.014401109491340465,0.03989344475424209,0.003738165320092645
"The production of artificial fistulæ in animals, a     method that has since proved so fruitful, was first suggested by     his work.","     his work , first suggested The production of artificial fistulæ in animals , a      method that has since proved so fruitful . ",0.026024717955380666,-0.016461603403330964,0.03206624748009227,-0.008983513122447023
"All the tissues of the body are traversed by exceedingly minute tubes called capillaries, which receive the blood from the arteries, and convey it to the veins.","exceedingly minute tubes called capillaries , which receive the blood from the arteries traverse All the tissues of the body , and convey it to the veins . ",0.0689604784518768,0.05035013236705278,0.0399637673693127,0.03996650330120097
"The apparatus of circulation is thus formed by the heart, the arteries, the capillaries, and the veins.","the heart , the arteries , the capillaries , and the veins thus forms The apparatus of circulation . ",0.07714439849080602,0.06435441847334412,0.08691168842590385,0.053082082144008405
"The heart is thus covered by the pericardial sac, but is not contained inside its cavity.","the pericardial sac thus covers The heart , but is not contained inside its cavity . ",0.02503376347412328,0.055241890286397824,0.03390063905725284,0.08114426371538352
These two cavities are each divided by a horizontal partition into an upper and a lower chamber.,a horizontal partition into an upper and a lower chamber each divides These two cavities . ,-0.03432666053556866,8.912932236528233e-05,-0.0187648646986808,-0.002533104800194504
The openings from the ventricles into these vessels are guarded by the semilunar valves.,the semilunar valves guard The openings from the ventricles into these vessels . ,0.01816295622589478,0.0069209345165719026,0.029714104586557724,0.02005495676022912
" The flow of blood in the arteries is caused by the muscular force of the heart, aided by the elastic tissues and muscular fibers of the arterial walls, and to a certain extent by the muscles themselves.","  the muscular force of the heart , aided by the elastic tissues and muscular fibers of the arterial walls , and to a certain extent by the muscles themselves causes The flow of blood in the arteries . ",-0.054647883907226844,0.026520580599703764,-0.030566749717135865,0.024551837372256156
"Now red in color from its fresh oxygen, and laden with nutritive materials, it is distributed by the arteries to the various tissues of the body.","Now red in color from its fresh oxygen , and laden with nutritive materials , the arteries distribute it to the various tissues of the body . ",0.024566135842621066,-0.06765352322767042,0.02552595895227065,-0.056927554540783805
"From these capillaries the blood is carried by small veins which unite into a large trunk, the hepatic vein, which opens into the inferior vena cava.","From these capillaries small veins which unite into a large trunk carry the blood the hepatic vein , which opens into the inferior vena cava , . ",0.049208989795058514,0.03572450473130996,0.05024738527230604,0.07906339186590987
The heart is not nourished by the blood which passes through it.,the blood which passes through it not nourishes The heart . ,-0.007673637368196982,0.042619237975764945,0.0031009264300448968,0.04049057740999298
"The muscular substance of the heart itself is supplied with nourishment by two little arteries called the _coronary arteries_, which start from the aorta just above two of the semilunar valves.","two little arteries called the _ coronary arteries _ , which start from the aorta just above two of the semilunar valves supply with nourishment The muscular substance of the heart itself . ",0.011667461420034284,0.10305297258216747,-0.008612263942199841,0.13843335938629428
"Of this time one-fifth is occupied by the contraction of the auricles, two-fifths by the contraction of the ventricles, and the time during which the whole heart is at rest is two-fifths of the period.","Of this time the contraction of the auricles , two - fifths by the contraction of the ventricles , and the time during which the whole heart is at rest occupies one - fifth is two - fifths of the period . ",-0.012456821465383003,0.09934406313588279,0.017566036162740304,0.09452441397865452
"The regular, rhythmic movement of the heart is maintained by the action of certain nerves.","the action of certain nerves maintains The regular , rhythmic movement of the heart . ",0.01676891825177785,0.14312813878409972,0.0069357697407932475,0.1576122723839713
"The tone and caliber of the blood-vessels are controlled by certain vaso-motor nerves, which are distributed among the muscular fibers of the walls.","certain vaso - motor nerves , which are distributed among the muscular fibers of the walls control The tone and caliber of the blood - vessels . ",0.028083429379254624,-0.011169194440028368,0.05500508681143558,0.01481447350142372
"The rate of the pulse is modified by age, fatigue, posture, exercise, stimulants, disease, and many other circumstances.","age , fatigue , posture , exercise , stimulants , disease , and many other circumstances modifies The rate of the pulse . ",0.0634162513432657,-0.0009514186027051808,0.035626056712575974,0.02868157497599432
 In other cases the vessels are weakened by an unnatural fatty deposit.,  In other cases an unnatural fatty deposit weakens the vessels . ,0.049006165715246346,0.004907026948231676,0.040381616524277505,0.028239717414249212
" The trachea is surmounted by a box-like structure of cartilage, about four and one-half inches long, called the larynx.","  a box - like structure of cartilage , about four and one - half inches long surmounts The trachea , called the larynx . ",-0.04742070419551595,0.014336905428629922,-0.049162848140513554,0.013202146469278954
" The walls of the windpipe are strengthened by a series of cartilaginous rings, each somewhat the shape of a horseshoe or like the letter C, being incomplete behind, where they come in contact with the œsophagus.","  a series of cartilaginous rings , each somewhat the shape of a horseshoe or like the letter C strengthen The walls of the windpipe , being incomplete behind , where they come in contact with the œsophagus . ",0.026652848671322407,0.1097719703582437,0.025102162706295863,0.11561504579745618
Now these delicate vessels running in the connective tissue are surrounded on all sides by air cells.,Now air cells surround on all sides these delicate vessels running in the connective tissue . ,0.008482912732877605,0.018172566364424467,0.026732389753698887,0.046891918899148635
"The spaces between the ribs are occupied by the intercostal muscles, while large muscles clothe the entire chest.","the intercostal muscles occupy The spaces between the ribs , while large muscles clothe the entire chest . ",-0.08285390078601365,0.1421882969954518,-0.0925784661991155,0.15397025253017108
